Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Bwd Packet Length Max,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Destination Port,Label
44971.312463290444,8.449872671710343,10.591015164234918,5776.963359991937,4888.611937985055,1621.942947852378,959.2052639723967,2329.5784755846926,9.547538002717662,5078.115001409473,22,NORMAL
43582.728563478704,12.660527978465755,9.815451039417399,5470.118682789568,8714.589116736437,1370.7636153156463,1389.1505931977827,2177.471844392466,11.65395028673989,5158.853621138975,8080,NORMAL
47784.00305614961,10.429860015646076,4.88328711055896,4885.66890094066,8372.717165426582,1489.3079938965027,1370.5382023690834,1758.1818048196255,13.875793139209176,6283.110754133612,80,NORMAL
48757.14222837564,11.049483738040264,8.184242564145944,4993.573187821052,7776.799385341004,1467.5890440243081,1410.4207442464058,2254.2272668787605,8.61956538171594,4336.88316020568,22,NORMAL
56802.1610545045,12.291004449156986,7.116619791143039,4563.919782904781,5589.283369593972,1309.4545570694731,1228.4270199516952,2117.1567408722144,10.133123640628389,3050.197975106094,8080,NORMAL
56385.92458777374,7.354117707198478,8.373854105108995,5145.83626624197,6352.422249629213,1554.168492687264,1765.5538002727378,2019.584426034941,12.40526216916101,4777.850360420444,443,NORMAL
38458.36615220459,9.131529758699141,8.116327797944527,3354.523912964085,8205.879614767866,1077.0203163137408,1050.18880740371,2011.7158875943762,12.338639086966577,5316.944495269174,8080,NORMAL
67976.86526849522,13.501653199913118,10.10662055928374,4712.515830095128,8723.390198739364,1552.1829634321725,1045.844424782385,2374.198137755913,5.513879190418518,6438.9958460612415,443,NORMAL
55433.908278718096,6.025500832892096,8.283553121598977,5484.351701472786,6280.949776519436,1496.6698893463818,832.7541897081961,1654.5906145582892,10.81375161533373,4112.508068886145,8080,NORMAL
41394.34596186113,14.598934742593254,6.116834067065151,4845.304661198334,7321.562813373762,1548.1994066858879,1714.416293186877,1706.7563699543923,12.750902039889233,6319.013800444778,80,NORMAL
54909.749516382515,12.480515892127343,7.058921720941165,1979.4240781702206,8458.242687036085,1746.5492050129515,1287.3602149831606,1809.157255682291,2.8273770077698526,3918.7468759774924,80,NORMAL
103.55639598299788,1.021567464172237,0.0,41.16476075930095,1.3289455448327945,38.46907373775507,0.6003481620962142,345.76869314019,7616.070629108726,10.990001669928109,797,PortScan
68861.8590121053,9.885028492907882,8.132549474688469,4642.507152728272,11173.303999687161,1174.3487318596094,1589.4146089589153,2380.584210626651,8.833351406089992,6413.472019653336,80,NORMAL
65587.89184496894,8.631494957559823,7.085138324983211,4274.925062993499,7017.570750348506,1282.0256466268672,1545.8562032237637,1556.2938919327983,10.49957640434927,5439.759490105343,80,NORMAL
46796.5269180568,9.416525545405673,8.344317339212882,5971.918693820245,10760.639149159502,1209.9698525858464,1295.6210921245752,2220.130686580524,10.25147050692065,5196.574369629036,443,NORMAL
50685.62974806027,11.755063996863395,5.682413867150791,5961.6880519293745,7784.461994682755,1431.7998952983517,1492.9064270083145,1679.9329400002675,11.000347537396276,5724.459731567673,443,NORMAL
59575.37163279767,13.354505645121925,6.938327188570635,5744.648949116316,7959.111802624525,1082.0073116171964,1581.9122437038586,2941.5928968174603,8.827168762898722,5203.201002139582,8080,NORMAL
42439.95980543395,9.411119146762701,9.578444998120945,3440.912556318582,10952.07301878735,1362.3719432913376,1204.84503540059,2564.9851928702547,10.109178790541467,4284.224858644157,53,NORMAL
24777.220825120497,9.321474136957717,8.546639289023855,4642.566157502655,6768.178033237874,1616.8921673603152,1702.1860236979596,2648.2141616355757,9.383572163555257,6195.978228689546,22,NORMAL
34526.960110616346,7.789295943304603,10.650617994535477,4200.498341544306,5073.855854453608,1519.9608253011722,1730.1857172226387,1255.0915175526522,7.6769599419979775,4028.9289186740884,22,NORMAL
43697.50704995564,13.628594203408806,3.3923100610239567,3214.4977306947594,9841.94983231432,1786.7235069225098,1432.9060452998806,710.7914853163888,7.36882449829835,4107.670710768514,443,NORMAL
49468.793469824544,8.538498450912567,6.7434030159644935,6074.741250220838,5371.892990604634,1150.6661094159904,1383.7377589284092,1919.0148001003713,10.851033631265404,5281.128159288109,8080,NORMAL
66494.80894323922,7.102519687312108,8.946430418015177,4548.81468480187,8436.213736068523,1373.3130327562114,1198.7696832521028,2374.1170118042455,17.559413195124314,4606.506016171395,443,NORMAL
65002.74609000988,12.831104903199524,4.474945777309973,3830.331497044751,9622.16922690493,1336.6645365506859,1509.7506231326888,3015.9069799601984,9.542994108812739,3759.81715054259,80,NORMAL
39023.890177242734,16.0327091062403,8.433403982219081,5502.7991968111055,10152.582570626011,1552.9209571556619,1357.8051733262175,2235.227701168107,10.268344359051486,4469.9034273996085,443,NORMAL
54423.16868164485,11.899585536015746,2.653992712231868,6338.368549536527,12202.762747202085,1385.8484354431182,1457.6299619448982,1773.5430159022187,4.471889227852939,6559.5248607775375,80,NORMAL
37123.94716346939,12.772294386522367,6.683744548886629,4927.8165854698955,6166.715961156187,1670.419332027518,1406.214608375706,2935.4583291766016,10.025735415639039,4584.275015443656,443,NORMAL
55348.1733634591,7.866040268360296,9.621189946297184,5328.985278904596,5152.172318705914,1363.1674245051445,1624.7951591711183,2350.7287564916805,11.519462427418583,5515.308338469682,8080,NORMAL
44108.87867218873,8.937344152250079,9.88608128312208,4988.683416614195,8165.280895963194,1420.2848088005371,1495.7759485687288,1704.8004356087015,8.101122678982858,5366.583295255408,443,NORMAL
55931.01257968384,9.89630728046859,8.49081948354268,3551.4189531730453,8295.198351168698,1580.7578283705411,1455.164729487999,2791.7798714833816,7.672356910392464,4489.863938571812,8080,NORMAL
47211.16605849243,7.027789243776147,6.535435179139595,4639.081626990743,10273.15340828826,1466.4259360586288,1549.5453183183608,2126.6830146250313,11.729675623279482,4239.962122170527,80,NORMAL
31003.297191411188,13.76781112004709,10.069336203505872,3729.9152614873483,4075.2710358931254,1261.589665196786,1609.2123936348585,1573.2016138545453,10.437382795702776,6618.284605789096,22,NORMAL
68967.92982653948,12.168024474664895,6.516857482212985,5452.287165783477,6352.600449600161,1173.5446414424832,1681.5639018979034,2889.490810293647,8.519720881873175,5221.0549585688295,8080,NORMAL
55859.04201164649,7.931033485297168,8.67828337241574,4455.522908224141,6769.212742859432,1169.8478265916165,1385.1598057780043,1996.1278530031923,11.833713867362786,4760.396150307244,80,NORMAL
50125.92400781795,11.148765130171789,6.2584672471185225,5607.151040779307,4607.834336926329,1628.9712485610314,1544.9621196565467,1927.3908152662127,9.827836790614825,3797.795354892737,443,NORMAL
60094.71788595969,9.595029316068816,10.754527807626467,5131.477422496669,5269.251970007495,1567.3229793219016,1396.0143327876872,2643.437913290139,10.93406828366008,4672.726023509643,22,NORMAL
49923.110042786306,8.58045068107866,10.583995252252112,6508.473240120409,6798.218568749826,1530.5826952680218,1374.676444246574,1685.1887799754538,13.026001265824188,3630.5560946031906,22,NORMAL
52342.14732536521,9.942633460438877,8.433582555208986,4686.243054734372,9797.334783578213,1139.708024061393,1646.0961935782373,1585.1485964351875,11.617165391401755,5062.984762718794,53,NORMAL
76207.93091029975,6.660807696438467,9.69663443940921,4280.995222774968,9035.93885509848,958.1185023716744,1605.0632126035523,1884.4376671540438,10.878106619214039,5832.1837326713785,8080,NORMAL
48523.97413701331,8.209083916296654,10.069598261052473,5096.93362573074,7009.438102321132,1501.8322085683417,1331.2269090386799,1223.8937468900635,14.241222084600373,4626.527169972878,8080,NORMAL
541.8412981204465,839.0761835031624,1.0092358961721555,146110.86813514106,0.0,1487.5681400689298,2.854837323546703,487719.3725191471,2380.7504971127955,50.79967719070835,443,DoS
47323.589091012065,9.451295297728219,12.78374677891457,5126.579306722931,6495.630057380313,1100.7792675048904,1421.0562953187723,2488.8067977902024,9.866081405484445,4349.658618835948,80,NORMAL
365.19197287833913,1025.9729922024944,0.21068619386629334,148352.1607748743,0.0,1502.082424600533,7.859899292175724,477822.5056141739,2270.6684354023005,51.90010848472389,443,DoS
38033.34407715604,8.915697410949063,8.772892367036093,7029.297355602423,7619.001309380209,1405.6604718119954,1217.5576653295425,2782.012245983586,9.484098021241628,4151.133691385526,8080,NORMAL
65344.82101794515,12.8294776030005,2.0695789402293183,4809.810201600669,10962.43539204877,1328.3109255500272,1262.5348197215692,2070.816513918869,11.049792049988564,5599.71483847424,22,NORMAL
45302.35535662863,6.438609003150027,8.573369639748686,3718.7150800041595,10705.912245118752,1269.7650539805063,1577.6557968159948,2463.7126846521855,1.9568616763873266,5062.059828256568,8080,NORMAL
42657.66678028962,11.94874399493852,7.375010243717478,5957.511488323165,7321.73827970363,1900.5804670458976,1614.670459075437,2008.979267986179,6.5271485517378105,5737.380656589337,22,NORMAL
40176.96419622685,11.217550800078698,10.252915514258316,3550.2515491445465,10467.103426337382,1264.5717957604948,1655.7192586639358,3085.936405632252,14.482448299201335,3116.097659951847,80,NORMAL
43048.50641923128,8.351336812421241,9.126907043202479,3451.024788422071,7922.34454553111,1297.0202014240087,1764.300339267039,2095.076327640304,13.717397796597604,2866.413712364347,53,NORMAL
58875.03967414059,8.802230062162113,6.950196074262003,5650.818996742949,8763.447980190937,1378.4131798737392,1380.5549485581366,2064.309094350288,10.675090989993823,4842.059674688511,443,NORMAL
43426.27446005276,13.710615680554675,6.493535046670761,3654.586325616669,11078.732605768513,1342.7866201599677,1551.6924933501296,2064.6709634363488,7.3357882951680615,5532.620949317325,22,NORMAL
54469.81717009852,10.78455579017749,11.268548971953061,3123.5821525934816,5845.12316193893,1501.3909482758406,1351.310244234795,1540.7831399073375,12.663061159588771,4798.408827013465,443,NORMAL
39321.97078420807,8.51004684361526,8.657533702882116,6450.847335732135,5184.710377289903,1823.8743872955874,968.4004166344977,1589.4674038968026,10.713278898817347,6034.961382091922,22,NORMAL
51517.579922487406,11.069237750603127,10.708421850490167,5321.870382383057,5824.301768111423,1000.2244527736179,1286.1608200507096,1666.711605372723,6.485408045845146,4927.642392380486,22,NORMAL
36672.226025203505,8.284291450570228,12.679992643864896,5004.862254933591,8280.391147453834,1627.6333768313011,1099.6062799759811,1850.8637159027746,8.66497015610299,7245.960919262614,80,NORMAL
60729.78047766012,11.571996866752984,5.993132378483542,5318.163943473023,7892.327950885541,1279.8448448947672,1761.475780529211,2432.3997451573778,9.820114676009261,4510.8931635452345,53,NORMAL
62794.64931657751,11.849738056921813,8.341132053540253,4658.896472083295,9483.83947941072,1224.424662503845,1185.8701591501865,1351.537772669105,12.092419122290842,5585.217631220161,53,NORMAL
39921.3208677787,10.751290849003135,7.492198074518249,6610.028715740119,5612.813789107822,1244.3558464371995,1171.8174693342428,2072.1562057123983,11.765440940193528,6803.259561185903,443,NORMAL
49972.138893330986,9.117630458871492,8.116920913668052,7510.743470547673,6681.968303013304,1468.8463209474598,1645.4420052913533,2333.3231358919306,10.344923904791568,5518.985396400878,8080,NORMAL
56841.63208608954,6.874339202567895,7.900363338187995,5252.858245898352,8433.733522584,1581.481930389634,1454.204328282245,2323.4274934108835,6.4679441746728585,6412.352630526222,443,NORMAL
73079.16250616111,7.795074696228202,6.908892439176945,7229.043724523813,8731.308373738737,1690.5176549567434,1013.1141131336858,1625.8539539069177,4.320591056417493,5046.550365057109,8080,NORMAL
37767.7976993807,10.038442913699484,4.1888532940549394,6612.971389939471,11612.068417140254,1386.6828519322412,1345.7692888336085,1789.603270071822,15.334356734057796,5923.927242074184,8080,NORMAL
44573.26200265978,10.86973352211299,9.82404734197661,5850.233051837019,8557.111560732987,1343.1297000519216,1581.7549583292623,1586.6913784348026,10.92454453791508,3063.813586325552,8080,NORMAL
47861.24832445361,15.450379709987118,7.656349910646562,4851.122451933164,8349.176555052018,1560.1731445273485,1259.7715615558793,1361.4474149721368,10.822982279849093,5016.321944413207,443,NORMAL
28466.570801287555,11.852285892781973,4.445472402620707,5151.7491409755,7394.840190651942,1508.253253741882,1279.0391999334518,2442.8315664657325,13.242704593579138,5947.7553899383665,443,NORMAL
73036.38752104789,16.999049254758063,11.130206811148488,6139.3883584065825,4289.098197553365,1292.3596073950855,1330.5572046440582,2693.7468510951758,10.295358851945313,3258.545380282865,443,NORMAL
28712.65905585188,11.884308909501115,7.1255281156832515,2896.950483130026,5956.113026160987,1308.1444760184304,1398.220646327126,2304.2899661736105,10.07269373993781,4450.922915736249,22,NORMAL
56091.355190535134,13.448431182485589,10.681939226818692,4116.837589975521,7293.545082991475,1605.5579636331468,1056.5940357930572,3049.73541540948,16.960141328256057,6012.065282955996,22,NORMAL
40188.34468860318,10.699855123263616,10.032575885513271,5637.886057426405,9364.714025826519,1352.572226653771,1538.1150641899583,2646.8364728795027,8.663053925984935,3782.888865165531,8080,NORMAL
48447.409511752514,9.145613330057701,7.8185064853217545,4392.8532912727405,6669.040527749138,1319.161877277409,1027.8814106810983,2070.124158741863,12.851881201987307,4828.778982793649,22,NORMAL
50297.961651214246,15.403135589618001,7.258038581069319,4827.744105225113,8200.71089217352,1422.2452516951905,1412.547978973019,2277.692624296455,7.801028415502189,6009.2486215980625,443,NORMAL
34270.10742927139,11.213224462214251,10.939287773316849,3515.6735641142413,8415.719402551837,1535.6078736767577,937.7137467628734,1247.4677547833653,8.677623584555619,4374.502844993053,80,NORMAL
37488.00863366322,10.330104471798547,10.309180495218381,5332.889229363741,7638.6322156191045,1477.5535037338782,1335.1428613399003,2026.0691731354118,9.179541463619904,4633.405651312128,8080,NORMAL
54176.80752239401,11.265481858482632,7.713060539391204,4701.884342371539,6281.655284247034,1316.517623712148,1735.4922544287358,1913.6871382003671,8.684383570749773,4038.9752274792745,80,NORMAL
49540.71171259839,8.29998822111568,6.542681717932435,4244.140613245576,8865.911829232566,1515.7427499673072,1417.6473188312661,2184.0620022150397,9.718582573422282,5996.647473570641,80,NORMAL
33057.44104004922,11.461939489159949,7.010945831095442,4932.347223401219,8823.979481142795,1407.0548716295339,1798.0952164641205,1625.987818243811,8.625983643836799,6127.798990922966,53,NORMAL
53202.16577948829,15.496358822731903,9.2441298099804,5808.576405990583,11947.073791870218,1071.3342711325508,1622.2494825093645,2191.513580724659,10.643471680703689,4365.357790228766,443,NORMAL
54642.51238123004,13.472265837981478,9.110169849147747,4542.509395504679,5658.4713066147915,1326.8549451245726,1438.4843061346864,1323.1938268592965,13.395232195267743,3568.496759056335,53,NORMAL
57497.45475438348,8.553627147035591,6.922175666778784,3731.635621385387,6102.24543073086,1463.672538182297,1537.5896727173301,1723.30072866058,11.06688729918058,6716.813934769675,80,NORMAL
65646.43655814006,7.615319058994929,9.201827564830669,3887.898106051992,8664.150877606495,1634.193553371002,1342.9440039422232,1893.1975572130784,13.410076353633595,7211.836984582178,80,NORMAL
50385.55168784317,4.323745223245224,8.22853046012664,6853.816175590089,12663.967392138355,1493.2393909411148,1320.8179306562051,1865.8158047757695,14.585842730885158,8075.660755484538,8080,NORMAL
35350.252538951114,12.10149118947449,9.479444972974855,4687.28762276704,10446.37897443919,1477.8629446178631,1664.6356853595998,2424.6730640608453,13.811993965731293,6013.424297014478,53,NORMAL
38238.26663445219,15.04229714016457,5.597574362213474,6403.033427526865,8297.202185874103,1765.975253840737,1341.263576992186,2095.097394116561,8.063390338873127,2997.597696261078,53,NORMAL
68520.4004481367,10.051551551156583,9.057554317817523,5685.900358084295,7711.169670486431,1403.2382256169867,1459.7698065555862,1939.4275752382862,9.830335552526947,4323.2383651432165,8080,NORMAL
40490.46616905528,10.738551832887902,5.262657862959884,2414.34677518552,8741.134655845433,1493.277425924017,1698.3846830200678,1471.9386552676674,8.321083612678951,6123.280241419866,8080,NORMAL
41241.575935048895,11.418860694139813,4.462828660173038,5773.155162357627,8484.628514902763,1558.2189503935385,1231.297926836689,1627.4191028759383,10.230314652579557,5079.208145086951,8080,NORMAL
52095.34230262794,17.105003627201313,8.008421041751571,6122.149742854659,7269.136754800791,1412.8530743227432,1292.9855792365547,1292.9295124160235,6.562251436500299,5805.570396974731,80,NORMAL
57934.88720552213,11.592404751018188,6.503450690444609,6092.23944190075,7949.422574256798,1329.8503428880747,1178.9602947434803,2548.2934887141564,10.225883202042771,6692.555442066834,80,NORMAL
41743.46317197858,15.035721893046272,8.067203414707112,4312.164806657722,11576.918754267517,1556.4085585212677,1516.6903863802834,2431.9558719254564,12.701570421390315,6664.237177019571,443,NORMAL
67473.63197915559,9.545807524175773,7.143156539999929,6825.7245471685155,6718.700011102014,1432.9038064124263,1554.2241172550011,2775.695102978513,9.997934699663883,5080.331677070612,22,NORMAL
59588.16306467672,14.426362393126883,9.827779483051906,7151.5410636950055,8302.60987482711,1231.7030015292794,1186.0304560304926,1956.617266200425,9.56830304447608,5433.244886271658,80,NORMAL
58614.36525632805,13.11618117832655,8.62325764744946,4565.811544284445,9144.152648455125,1450.5687544223072,1257.5518182518972,2061.470713793688,14.061832331621412,4616.210612240511,443,NORMAL
55432.98029036388,9.151722017111895,8.049294756421085,4458.830903214498,8134.702595561562,1223.7630919959804,1519.712195147111,1615.2442754160984,6.9592213489108765,7147.940366943792,22,NORMAL
55027.44807490815,13.949034512558558,8.12820512990045,5832.043045929621,5182.64615123138,1429.0488311197778,1452.1108799304475,3444.8181831573474,12.904291489851952,5656.029472201775,22,NORMAL
33934.22899261321,8.022027595668497,10.207253820889573,5109.836929204074,8153.6655500132365,1006.4707589836667,1379.5637231540202,2052.4269364450815,10.452128817181162,5129.316822739129,53,NORMAL
59751.976297824294,9.646056716177867,11.707668315004442,5283.305179380486,7583.258213295225,1122.9418182443737,1211.0409381244642,2377.654673224257,6.9738008935714255,4236.096343825966,80,NORMAL
45925.39892708398,10.045101776625371,8.455507842517672,4148.5281212466325,7809.174501772379,1169.13070295967,1326.8346847332514,2170.245746356846,12.246627429314412,5163.24664305086,443,NORMAL
45250.963433774756,9.094604519811242,7.887828547442651,6763.537502442354,8978.24872351987,1302.0371289453249,1315.5604945361004,2545.500534179926,6.970963000624787,5448.92405241648,8080,NORMAL
27824.089206412293,12.62696908968471,9.170337488418376,6167.268538967427,12637.484534143805,1411.6701425398667,1282.5906380993,2022.8989920302247,10.438421262267433,5896.666125146484,80,NORMAL
68522.78184508938,14.505858895565787,5.642007654086209,4474.339682756146,9398.370503070153,1070.906422232579,1624.9663069138408,1954.7843936053764,5.476186499525221,4957.286582471685,443,NORMAL
54283.166923752375,14.662847324833077,5.5987125353578095,5600.884448841404,7008.240552521363,1758.9463217763146,1269.590950653362,1256.8220027751786,6.079712623433365,5298.718110404696,80,NORMAL
55009.17329085858,11.671088867463409,6.077111112051242,4678.834698509591,6500.224508116242,1726.2929933585815,1179.3283540074087,1887.6885193222442,11.076689821027855,3648.169181246728,80,NORMAL
51131.40457053023,11.36462740199153,9.675667355048885,4301.0545917651,8844.767801166307,1193.949897683678,1566.9771953347724,1649.5651122460085,11.519857977544369,4965.888050476208,53,NORMAL
47546.11883997129,7.740388655227088,11.377644384605354,5632.008322859858,7901.560499623571,1611.0477467321552,1478.3854992645097,2138.5986835005037,8.911717023749345,6246.065266513101,80,NORMAL
62748.75041278722,7.984248068605028,8.109312241825398,4867.849109865138,6243.320499464292,1523.2976749576364,1448.3382934524113,1613.7826367184202,12.412595198178485,2699.4137253880067,22,NORMAL
39503.445010900585,16.71091323118489,8.655940780944466,4097.819036631824,5511.719631865508,976.6344886426302,1559.6014609913984,3195.4391953911227,10.15356440991926,5274.528673961245,443,NORMAL
36653.89393089767,7.077497715483334,7.612447359568604,4000.840056548024,6213.186829813484,1400.9477663311852,1142.776536681417,1582.5728799745598,9.08356026823735,4055.8269154238387,53,NORMAL
55136.001065697164,7.605381770925538,9.671939848544554,3530.2876353262445,8946.385692176458,1084.8629013021618,1159.143776548777,2088.9184911409598,11.36905092944429,4740.509186210136,22,NORMAL
43506.351803861195,2.183269732934402,8.033828434353207,4795.94955287592,8255.818324235594,933.6724045257545,1657.0569768808832,1924.8050719573312,10.553104999647834,5044.72707498172,53,NORMAL
46908.278765313604,3.95781017728671,5.6839963869555366,3654.119585239955,12034.740944791341,1600.6472522290096,1348.9870359453746,2019.9683152122805,12.449176470767044,4048.2778726841816,53,NORMAL
46116.53061698841,15.029270253532221,7.500654064383475,4943.192603284542,8670.026960014775,1265.1260740860744,1435.3719182550421,1622.4114374117853,11.958341552875348,3797.16166051391,443,NORMAL
61535.90343316925,6.163792435542231,7.495753682455847,5397.844415520709,4641.784928207917,1440.1206370662233,1419.6423765381978,2361.894369961695,11.1234153970313,4735.260637427212,22,NORMAL
39078.58406571267,12.575119695916381,6.984664301580587,4620.920350512724,6813.371676126434,1255.9127564153443,1178.3070700736826,1917.0220198353998,12.459067699533499,4579.005993923207,80,NORMAL
74851.89916678892,13.341587193946662,7.737759073500656,2947.5372924237777,8589.015325966615,1194.1551378647544,1480.6889734895124,1784.1613600811077,9.001676746161932,5345.477052141086,8080,NORMAL
103.22287771169393,1.1073849392997346,0.0,34.96197443280647,0.36910699181742573,45.43615758413014,0.0,469.57716057535845,10048.128566748,10.638760880312516,11250,PortScan
44183.19086051356,9.959490266221069,7.261512216768486,4886.725246721845,9974.654259020905,1329.708049451284,1216.9186517696305,2754.109130690088,11.476398447871913,6200.187673207243,443,NORMAL
45521.22355068041,7.440345645574361,9.686766905981463,4276.182472350558,11515.361620775673,1359.5176507431133,1516.2929337791716,2101.948113716311,8.475918845730412,2854.705924359112,53,NORMAL
46548.35294550203,10.873850997070768,7.105578526910897,6019.95504251033,10030.597203644353,1569.1698801861633,1667.4751094494889,2578.5090729378403,6.120373875588515,3702.377414220878,443,NORMAL
42719.22902144679,8.22635314227288,9.460160185075194,5106.9069292912545,7167.599527890133,1208.0767240015964,1300.2243701213802,2586.54457101617,10.444112382654703,5474.539832483074,53,NORMAL
54523.717962497336,10.191107079297312,10.844517017152654,3272.4389623636644,10656.127924722541,1054.040517077785,1250.8414349001705,2384.4475841589137,18.4624461541691,4045.311595934726,8080,NORMAL
45212.41428478312,11.540564107764206,8.309944037112945,7120.143134162845,6551.601248733291,1401.1360432279296,1290.6572182348898,2244.124759769494,6.355441768685765,6036.817289918835,8080,NORMAL
53131.8447386498,15.417006634348795,5.581155092216331,4655.037932506335,6578.219642668425,1293.4099083525452,1695.9971281917606,2429.9956776362114,12.259137455385876,5553.521623114813,443,NORMAL
73943.61900582451,12.563107961048264,9.982118848445127,3879.2052625078995,9000.959532658371,1602.9025331439766,1343.902316550794,2781.7352660829633,10.14273390224571,5523.3941514270955,8080,NORMAL
38490.06422577697,6.574174542516065,8.670842640960739,5168.101461261595,8439.982947850209,1774.464904925272,1104.125295887622,1815.6494609919666,12.340667399848526,5134.150300909854,53,NORMAL
67230.7471764625,8.180008177748299,9.851524900913954,1919.4012728260727,10399.539555406966,1487.7793859047579,1042.7697972610324,2369.032897528054,9.936296359707981,5320.229230818101,53,NORMAL
48184.96837864333,11.826953339477306,6.524763274853123,3912.2313777024306,5453.514254955257,1198.9741719967446,1510.4738570347204,3145.885857880391,14.879854715721077,4686.449693079691,80,NORMAL
56025.80267978341,12.47400587407429,5.489603770168339,4930.815380267167,6048.657564175727,1536.565791159052,1743.2517104744247,1365.5384562722465,7.346891902119233,6646.138184294525,443,NORMAL
60235.30644185345,5.47002048826238,9.242512188407058,5328.235566160255,6738.267390793411,1470.02275846307,1741.1375621733482,2210.7346943235348,12.059794579221418,4540.021987951766,443,NORMAL
48250.402433045914,11.603041640361353,7.506284214978295,3712.7768194959053,7264.0001197652,1231.428840438984,1445.9012666770095,1841.2869990072372,11.186489999820196,4366.050910186335,22,NORMAL
43318.56951672233,15.016125319126962,4.778611410165509,6224.854761362531,9659.635555667432,1751.0893236923641,1666.0739273880322,2838.4297710970122,13.85415607301876,3965.9295395355557,8080,NORMAL
52131.96628237689,8.227544955725712,12.254594827499137,3611.0594809369454,9537.473303180439,1422.2805017233457,1028.3563065071785,2143.631827871345,7.009220496222932,4573.982449280712,8080,NORMAL
41392.708366046616,8.23947196142744,6.087065712520779,7601.83418783816,6483.474811963542,1296.1101621497824,1598.4174884003505,2048.1314072818395,6.777841980836075,5418.678493595441,8080,NORMAL
32214.124159934832,8.720201091141888,4.546393594586489,5526.503118108106,7204.400293185503,1190.672703876827,1361.3821480320587,1799.2789719903353,7.710412852321408,5144.831384671922,443,NORMAL
44208.758903642534,8.436235579431612,7.856971981454036,6185.743514029985,10590.22661169355,1433.6045695254775,1321.8148189398287,1754.2223525196887,5.451481748901241,5672.5633485772805,22,NORMAL
59943.51519815424,13.377039796370386,6.738615348644848,6035.539017775416,10067.207018528465,1566.6205870574954,1528.500386613381,1606.185699732388,6.348393061448941,6478.517227676246,22,NORMAL
59261.77547531641,17.516346716070682,6.190817572573852,5056.824062149306,9912.49830040128,1216.465740823854,1225.0909965198646,1296.0660552135355,7.230142952512271,5868.735239858341,443,NORMAL
50335.24702388587,12.57505369901617,8.525972248209431,5286.693854429149,8088.259830785737,1173.2060516478432,1646.5011697303237,2296.27448427694,10.302779632097362,3666.2492426760145,22,NORMAL
36198.98541785109,10.584865277236561,5.103750449446263,5151.918863756809,6517.508630038657,1369.1524106484928,1273.7894214958615,2546.5026015427275,9.48826835823714,4594.630263606794,80,NORMAL
37280.809988872774,9.164245828729856,8.444087096292144,3845.576049760093,6808.672596654923,1533.3766516074738,1603.9759677925952,2738.630553083466,9.064477224388844,4609.289179957755,443,NORMAL
40736.18870018462,8.42055293561523,7.590429484788529,4518.429317232267,8895.402695730203,1512.586386987248,1138.6187391020692,1312.852940493954,8.436508257009868,6379.416198020643,80,NORMAL
43827.46813453077,4.99385841296161,12.636204520927603,5009.390608018599,6048.856160281927,1778.6992641434103,1531.691775376189,2654.591269069653,7.814742249504331,5047.669710413311,8080,NORMAL
55681.032051286464,11.07000282174954,9.42747043932272,5135.8268345738215,11867.256452085292,1088.7325300081993,1546.7046729655108,1181.5083579384493,7.630800053674419,6774.897398028093,8080,NORMAL
36179.824313075624,11.613951016452823,6.386155828380435,4495.399878351224,8596.351405554939,1570.8094671966958,1316.2168504281606,2585.018882560036,8.833877003402339,4010.3151447728974,53,NORMAL
41874.54229878014,7.9978478369196155,7.649550066738909,6029.1254449563685,5592.363106383513,1150.6180696794127,1847.1165025586445,1936.5820649739376,13.11213514779104,7490.805453200401,80,NORMAL
54827.90124060318,11.15746445929667,5.501528960854735,3758.57717249229,10509.614135488922,1576.416427506722,1438.3984779554207,2677.187155165047,8.625463041971999,4507.828948922084,80,NORMAL
56419.47129443701,9.099045572303583,7.715022296546884,4929.071781127119,7856.240303327412,1444.9623060205122,1360.9148460144452,1920.185339733067,10.209340676700084,5119.119178880146,22,NORMAL
54158.26629455343,10.2321228482825,7.878260860137884,5798.907672791795,7375.879087217569,1566.3990013797452,1425.6257140027244,2373.353969720705,14.804902007559601,4167.845688283804,80,NORMAL
57600.559636896025,10.969741562600687,10.277397893389296,6136.605886533167,5255.8135137342615,1314.129542096993,1383.4950755903722,2425.534654384348,10.484673427496285,5212.218468356204,53,NORMAL
56833.24511516092,9.8652413855367,10.254955717463858,3865.7472968439406,6340.2640030419025,1204.7056403097802,1011.007909919979,1884.854121062022,12.02908789875315,6575.782290510408,443,NORMAL
51071.69915259596,12.744865999030672,5.857563553978581,6247.820773150237,9567.116158167892,1495.9218337756108,1428.328949101538,2466.3388415125955,11.300240536372963,5816.848982524647,53,NORMAL
52502.00206251694,7.104357769748356,7.685643000139664,5566.444986779026,10642.74221133315,1192.9380459990678,1425.593858079718,2297.357807493164,10.666372475921529,3449.851112413934,53,NORMAL
49070.55793386412,14.154613281382133,5.729217352253537,6308.918309356185,10430.58034527511,1236.7417682929145,1681.255942053072,2126.8767772429655,14.212409978783976,6298.514950522384,443,NORMAL
60470.98302612155,9.97755760977776,9.249213289788557,4442.929806377681,9815.527995938508,1256.7780109839318,1402.9883171079043,2652.1149122159773,10.92894149454982,5276.601519865093,22,NORMAL
